step,agent_id,agent_name,species_id,health,energy,position_x,position_y,generation,age,speed,intelligence,aggression,cooperation,pollution_tolerance,action,reward
0,29955ffb-af22-4ad6-97c1-2d6e5f66b8fb,Agent_10,prey,97.6607862238385,100,41,3,0,0,3.768674875287598,4.061874382087229,2.633291295024535,1.0,2.2026207461283285,reproduce,-29.1
0,23a5efcc-91c7-401d-8be1-2d3198ecce80,Agent_11,prey,97.98213203731473,100,39,23,0,0,6.110019578966024,3.344917311749692,6.597612544753199,7.0348300406491635,3.2737734577157473,move,-29.1
0,cec6792b-221d-498f-8d5a-9bfe5e12c3ed,Agent_12,prey,98.42999397462428,100,26,30,0,0,4.807527097129498,7.941099154897417,1.0,4.091154844683658,4.766646582080946,fight,-29.1
0,f1be80c2-8d93-41f7-84e6-99dc9aa1161a,Agent_13,prey,100.0,100,19,17,0,0,2.925823788981513,3.6165482939802183,7.87329793951314,1.0,2.1926518127000696,move,0.9
0,5606e825-347e-426e-9469-47c8b1ab4f05,Agent_14,prey,100.0,100,37,43,0,0,3.649683720473285,1.2655210791621156,5.633333231348991,5.378824690112688,8.460002896397732,reproduce,0.9
0,a5008062-f25c-4820-837f-f8aad12b22fe,Agent_15,prey,100.0,100,13,3,0,0,1.968873550011185,4.391695424713744,2.810231454807173,7.738763787401495,9.775232612405874,fight,0.9
0,dd794e2f-cd5c-434e-bca5-3dde590797fd,Agent_16,prey,100.0,100,12,6,0,0,5.714906022984008,4.546690923770085,1.8663265005187024,7.610884532370029,1.4690082558727706,move,0.9
0,334d021f-bb3e-4966-80f9-95f74c221db8,Agent_17,prey,98.18473074570156,100,23,22,0,0,4.982848274227154,7.514477955442016,4.062303880702486,4.298784751367035,3.9491024856718746,eat,-24.1
0,f8207d52-4551-440f-a2f5-e9570b87dd0f,Agent_18,prey,99.37093341056185,100,7,41,0,0,4.923547777412161,4.87796216394041,4.405862273232659,4.194853898052366,3.7093341056184292,fight,-9.1
0,b736a19e-2613-4575-be22-49d319f3e74d,Agent_19,prey,98.81253705667856,100,26,11,0,0,8.851280670069343,3.628869376028567,6.521924584428628,4.568398996927786,6.041790188928546,eat,-24.1
0,e2578699-d000-419e-a84c-bbafe5b24e35,Agent_20,prey,100.0,100,12,24,0,0,1.0,4.730691170075497,8.531293903300382,7.27736508609744,5.907966706495643,fight,0.9
0,fe4edd2f-c7fd-4b0e-b837-e10d880a8001,Agent_21,prey,98.7928177147232,100,10,45,0,0,8.152696897657894,9.067393203823054,6.0002358411593,8.350954695304543,3.964088573615972,eat,-14.1
0,3754fc6f-7ad3-4e03-b997-dcb546efd913,Agent_22,prey,99.09427428720241,100,7,36,0,0,9.31724632989775,6.073358704755677,4.739301615265925,6.046550687881679,5.471371436012025,eat,-14.1
0,502ef0ee-7759-4aec-9858-cde4f403ce21,Agent_23,prey,100.0,100,15,47,0,0,3.545864692829449,4.660874593647081,1.0,4.123457487435815,4.836441740409537,eat,5.9
0,33574248-2acb-47f8-a016-c47c821538f2,Agent_24,prey,100.0,100,21,15,0,0,1.7419709388197282,7.126812028138587,6.285070855548163,3.4096080711062218,6.091358179091861,move,0.9
0,657a5711-a9f8-480f-8889-0a27937a78a8,Agent_25,prey,98.99934089083958,100,39,4,0,0,3.1187360484724276,3.34799725394808,8.87092657262872,1.0,6.664469636131944,reproduce,-29.1
0,1e5c2f6f-3a09-44f1-9fbf-1040012e9c9c,Agent_26,prey,99.40745038157269,100,49,3,0,0,4.693455138535114,3.2623097427368957,2.25983102777623,4.305491023110319,4.074503815726924,eat,-4.1
0,52c8201f-997c-45c6-8f7c-3878a95048dc,Agent_27,prey,100.0,100,13,37,0,0,5.422003891805031,3.1749769157400176,4.989596508895114,4.228508329117591,2.3116430898687157,fight,0.9
0,41f46596-c251-4b40-a02d-9b8de5731bd7,Agent_28,prey,98.05892613012959,100,23,34,0,0,3.051666491645683,8.843746086145627,4.804694828435347,4.4052573181546535,3.529753767098648,move,-29.1
0,729c3d2c-b51b-49ac-8cd5-7945876914cd,Agent_29,prey,100.0,100,40,18,0,0,8.099374428625865,3.7600962738652073,2.4457433652958427,3.6670356332270306,4.912614352527155,eat,5.9
0,fcf22059-8353-4a61-bc0f-e487526143cb,Agent_30,prey,99.06563403772972,100,32,15,0,0,9.847689383275345,4.126970443368897,6.980990544308397,5.3210392248891,5.328170188648635,eat,-14.1
0,4ef149e7-f6fd-44ed-ab4d-a779ab580214,Agent_31,prey,98.51930532664302,100,35,28,0,0,7.420872822784009,4.149256389611827,3.1838650253146703,7.7108439277490355,2.5965266332151407,move,-19.1
0,77e68bee-358b-4c91-afbc-0194f184267c,Agent_32,prey,99.61849110483723,100,48,14,0,0,5.884572739222118,3.8702172566656925,7.057861814779571,3.98317281721549,6.184911048372382,fight,-9.1
0,91bb76c8-51a9-4f21-9a90-54ebcfc296a1,Agent_33,prey,97.97721733681061,100,45,26,0,0,6.790056418319299,6.764588919220492,2.6280883578044185,1.0,3.2573911227020376,reproduce,-29.1
0,ebef1f84-7021-4c09-abe8-2c79b8f50a31,Agent_34,prey,100.0,100,34,10,0,0,5.2219643084740275,3.5777677950311064,1.476977749536988,4.120764853501285,1.2539409887891368,reproduce,0.9
0,63b7f54e-c69b-4be5-8356-4e6f6b907d4c,Agent_35,prey,98.40763180046267,100,13,43,0,0,2.4492830084566743,5.75440594042596,3.2376988487520038,3.0599845240443297,2.0381590023133653,reproduce,-19.1
0,bbc4683b-be08-42df-99ee-221941fbd042,Agent_36,prey,99.69609989179527,100,17,19,0,0,6.5479515654578355,5.877163320216931,6.067660699108241,5.285193618531309,8.480499458976377,move,-19.1
0,5fe546ac-77d4-443f-8e2b-dcace5d6d520,Agent_37,prey,97.72884479821128,100,29,0,0,0,7.610021593218269,7.616385592079121,3.8556845221037657,3.7561514878807953,2.4294826607042714,reproduce,-29.1
0,82ed2877-ffdf-4892-a157-068e87d9decb,Agent_38,prey,97.81021077019226,100,33,17,0,0,7.8517878067042775,4.00268043508839,2.7546996240785275,6.282961476456947,2.700702567307502,fight,-29.1
0,f92cca06-15c2-42e5-943f-bc6fcbdbacba,Agent_39,prey,99.0153881748427,100,0,7,0,0,3.4319980471199183,4.076729874233108,2.026630874777137,3.18530652227406,5.076940874213526,eat,-14.1
0,81e61dce-bde2-4d95-864b-8808d4c66cd7,Agent_40,prey,97.3529115164615,100,21,44,0,0,7.668218322743477,1.0,8.905335313097176,7.52053400400942,1.1763717215383398,eat,-24.1
0,7c8028a0-4d42-455f-a5bc-7939ff16623d,Agent_41,prey,99.49352452756888,100,30,20,0,0,5.175934983465098,9.044476882630722,6.433439814589802,4.44097770408509,4.935245275688776,move,-9.1
0,1d73fbf3-2c68-42d3-ad85-5e70085af235,Agent_42,prey,99.33179159248381,100,48,44,0,0,1.723638650261946,7.942686532389396,2.6913306759654323,6.977408332587731,3.317915924838047,eat,-4.1
0,dcd1d153-75cb-4da7-8f90-d220ed90d118,Agent_43,prey,99.3899975632135,100,10,23,0,0,4.630320193578891,5.218075899066856,7.734435158102645,4.894544454794452,3.8999756321349652,fight,-9.1
0,f214441b-dff4-4fde-857d-f968332ecbcd,Agent_44,prey,98.97764418205098,100,22,36,0,0,5.961974372972809,5.35690672356676,1.5492404535559017,7.844961582621502,6.592147273503272,move,-29.1
0,048dd555-5a47-440c-bc16-8a2faaac946b,Agent_45,prey,99.55433563125271,100,0,4,0,0,6.0427973883102535,6.105985741386555,3.260870847275588,6.4899694177762575,7.771678156263555,fight,-19.1
0,c678ab47-d14b-47dc-8dce-8e9c4ac67599,Agent_46,prey,100.0,100,6,41,0,0,5.995247615307272,8.818305218100308,4.79455915369149,3.9769261462846117,10.0,eat,-14.1
0,ebe11f72-8fbf-43be-beb0-15ab3532df95,Agent_47,prey,100.0,100,32,7,0,0,2.6796288050627295,5.532323434713353,5.133214610240161,9.478336285717308,1.0,move,0.9
0,5cba47c9-d33a-47b8-b13e-15445a303785,Agent_48,prey,99.5460507074624,100,28,9,0,0,4.682629045321896,2.9174623846912997,4.54364532338634,3.2913812552535813,7.730253537311975,reproduce,-19.1
0,6c8542f0-8ea9-4295-b3a4-50f371b451c3,Agent_49,prey,100.0,100,34,45,0,0,3.9104313490984017,4.793718720721943,7.045650795367669,7.314073129418162,10.0,fight,0.9
1,e498e98b-aff2-4976-85bf-c9186529647c,Agent_0,prey,99.13164069463474,100,1,7,0,0,9.046779740399158,2.326478561070777,3.1579632530355624,4.646340663676744,7.82910173658686,move,-19.1
1,c548a58e-312e-4dde-af3a-91c940d92f11,Agent_1,prey,98.56785257479169,100,24,47,0,0,4.973944605531949,3.6099440478726876,6.238083410987468,6.433823153109024,6.419631436979204,move,-19.1
1,40fe9402-aacd-41a1-aab7-34da52f438e7,Agent_2,prey,100.0,100,5,17,0,0,5.377892505606084,4.814651683647055,2.8102477077467456,8.868608356271714,3.759246428836626,fight,0.9
1,0a83d251-52cd-412d-9921-9a124775fc9f,Agent_3,prey,98.84436817541098,100,37,46,0,0,3.8325376175028887,4.510485014120007,1.9865690593035148,7.409745446294487,8.073946959018281,move,-29.1
1,cc394cb4-65a9-4877-ab0c-5a92ce094780,Agent_4,prey,99.45069734530588,100,22,19,0,0,7.541371754545349,8.358644606763518,2.5336115199190257,5.374790594723688,7.253486726529427,reproduce,-9.1
1,c83a96b8-2267-49d3-84f2-5fc7ca4a3248,Agent_5,prey,98.5475463325698,100,44,38,0,0,4.671962217735507,1.1278005484336089,7.963539018990815,2.4848978650399642,3.0835539646180345,reproduce,-10.1
1,29d7d0f0-461a-4f9f-9252-ce5f5ba818ad,Agent_6,prey,100.0,100,28,6,0,0,4.615585171931725,9.280952321500079,7.502992388260906,5.753287130678061,9.08781363809249,eat,5.9
1,a8015a91-3adc-4e59-8c19-62af0e062d7f,Agent_7,prey,99.77833530624574,100,40,29,0,0,1.6069893719228128,3.2092098800983093,6.726989518301055,5.327422880713203,8.891676531228715,move,-9.1
1,12916c1d-fb2b-4cdf-a4d9-7a98fe1b20dc,Agent_8,prey,97.35379513154231,100,5,18,0,0,1.0,7.902939147069528,5.357570831306671,5.345608236528471,3.3844878288557947,eat,-14.1
1,95ea809e-b199-4bda-90e1-c41ce2545387,Agent_9,prey,99.02112639169428,100,44,14,0,0,7.046801207925492,4.191546760670831,5.504978645573171,4.85211986238084,5.105631958471403,fight,-9.1
1,29955ffb-af22-4ad6-97c1-2d6e5f66b8fb,Agent_10,prey,95.321572447677,100,41,3,0,0,3.768674875287598,4.061874382087229,2.633291295024535,1.0,2.2026207461283285,eat,-24.1
1,23a5efcc-91c7-401d-8be1-2d3198ecce80,Agent_11,prey,95.96426407462945,100,39,23,0,0,6.110019578966024,3.344917311749692,6.597612544753199,7.0348300406491635,3.2737734577157473,fight,-29.1
1,cec6792b-221d-498f-8d5a-9bfe5e12c3ed,Agent_12,prey,96.85998794924856,100,26,30,0,0,4.807527097129498,7.941099154897417,1.0,4.091154844683658,4.766646582080946,fight,-29.1
1,f1be80c2-8d93-41f7-84e6-99dc9aa1161a,Agent_13,prey,100.0,100,19,17,0,0,2.925823788981513,3.6165482939802183,7.87329793951314,1.0,2.1926518127000696,reproduce,0.9
1,5606e825-347e-426e-9469-47c8b1ab4f05,Agent_14,prey,100.0,100,37,43,0,0,3.649683720473285,1.2655210791621156,5.633333231348991,5.378824690112688,8.460002896397732,move,0.9
1,a5008062-f25c-4820-837f-f8aad12b22fe,Agent_15,prey,100.0,100,13,3,0,0,1.968873550011185,4.391695424713744,2.810231454807173,7.738763787401495,9.775232612405874,fight,0.9
1,dd794e2f-cd5c-434e-bca5-3dde590797fd,Agent_16,prey,100.0,100,12,6,0,0,5.714906022984008,4.546690923770085,1.8663265005187024,7.610884532370029,1.4690082558727706,fight,0.9
1,334d021f-bb3e-4966-80f9-95f74c221db8,Agent_17,prey,96.36946149140311,100,23,22,0,0,4.982848274227154,7.514477955442016,4.062303880702486,4.298784751367035,3.9491024856718746,eat,-24.1
1,f8207d52-4551-440f-a2f5-e9570b87dd0f,Agent_18,prey,98.7418668211237,100,7,41,0,0,4.923547777412161,4.87796216394041,4.405862273232659,4.194853898052366,3.7093341056184292,reproduce,-9.1
1,b736a19e-2613-4575-be22-49d319f3e74d,Agent_19,prey,97.62507411335713,100,26,11,0,0,8.851280670069343,3.628869376028567,6.521924584428628,4.568398996927786,6.041790188928546,fight,-29.1
1,e2578699-d000-419e-a84c-bbafe5b24e35,Agent_20,prey,100.0,100,12,24,0,0,1.0,4.730691170075497,8.531293903300382,7.27736508609744,5.907966706495643,fight,0.9
1,fe4edd2f-c7fd-4b0e-b837-e10d880a8001,Agent_21,prey,97.52527631518255,100,10,45,0,0,8.152696897657894,9.067393203823054,6.0002358411593,8.350954695304543,3.964088573615972,move,-20.1
1,3754fc6f-7ad3-4e03-b997-dcb546efd913,Agent_22,prey,98.18854857440482,100,7,36,0,0,9.31724632989775,6.073358704755677,4.739301615265925,6.046550687881679,5.471371436012025,reproduce,-19.1
1,502ef0ee-7759-4aec-9858-cde4f403ce21,Agent_23,prey,100.0,100,15,47,0,0,3.545864692829449,4.660874593647081,1.0,4.123457487435815,4.836441740409537,reproduce,0.9
1,33574248-2acb-47f8-a016-c47c821538f2,Agent_24,prey,100.0,100,21,15,0,0,1.7419709388197282,7.126812028138587,6.285070855548163,3.4096080711062218,6.091358179091861,reproduce,0.9
1,657a5711-a9f8-480f-8889-0a27937a78a8,Agent_25,prey,97.99868178167915,100,39,4,0,0,3.1187360484724276,3.34799725394808,8.87092657262872,1.0,6.664469636131944,fight,-29.1
1,1e5c2f6f-3a09-44f1-9fbf-1040012e9c9c,Agent_26,prey,98.81490076314537,100,49,3,0,0,4.693455138535114,3.2623097427368957,2.25983102777623,4.305491023110319,4.074503815726924,fight,-9.1
1,52c8201f-997c-45c6-8f7c-3878a95048dc,Agent_27,prey,100.0,100,13,37,0,0,5.422003891805031,3.1749769157400176,4.989596508895114,4.228508329117591,2.3116430898687157,eat,5.9
1,41f46596-c251-4b40-a02d-9b8de5731bd7,Agent_28,prey,96.11785226025918,100,23,34,0,0,3.051666491645683,8.843746086145627,4.804694828435347,4.4052573181546535,3.529753767098648,reproduce,-29.1
1,729c3d2c-b51b-49ac-8cd5-7945876914cd,Agent_29,prey,100.0,100,40,18,0,0,8.099374428625865,3.7600962738652073,2.4457433652958427,3.6670356332270306,4.912614352527155,eat,5.9
1,fcf22059-8353-4a61-bc0f-e487526143cb,Agent_30,prey,98.08454977734594,100,32,15,0,0,9.847689383275345,4.126970443368897,6.980990544308397,5.3210392248891,5.328170188648635,reproduce,-20.1
1,4ef149e7-f6fd-44ed-ab4d-a779ab580214,Agent_31,prey,97.03861065328604,100,35,28,0,0,7.420872822784009,4.149256389611827,3.1838650253146703,7.7108439277490355,2.5965266332151407,move,-19.1
1,77e68bee-358b-4c91-afbc-0194f184267c,Agent_32,prey,99.23698220967447,100,48,14,0,0,5.884572739222118,3.8702172566656925,7.057861814779571,3.98317281721549,6.184911048372382,move,-9.1
1,91bb76c8-51a9-4f21-9a90-54ebcfc296a1,Agent_33,prey,95.95443467362122,100,45,26,0,0,6.790056418319299,6.764588919220492,2.6280883578044185,1.0,3.2573911227020376,reproduce,-29.1
1,ebef1f84-7021-4c09-abe8-2c79b8f50a31,Agent_34,prey,100.0,100,34,10,0,0,5.2219643084740275,3.5777677950311064,1.476977749536988,4.120764853501285,1.2539409887891368,eat,5.9
1,63b7f54e-c69b-4be5-8356-4e6f6b907d4c,Agent_35,prey,96.81526360092533,100,13,43,0,0,2.4492830084566743,5.75440594042596,3.2376988487520038,3.0599845240443297,2.0381590023133653,reproduce,-19.1
1,bbc4683b-be08-42df-99ee-221941fbd042,Agent_36,prey,99.39219978359054,100,17,19,0,0,6.5479515654578355,5.877163320216931,6.067660699108241,5.285193618531309,8.480499458976377,eat,-14.1
1,5fe546ac-77d4-443f-8e2b-dcace5d6d520,Agent_37,prey,95.45768959642257,100,29,0,0,0,7.610021593218269,7.616385592079121,3.8556845221037657,3.7561514878807953,2.4294826607042714,move,-29.1
1,82ed2877-ffdf-4892-a157-068e87d9decb,Agent_38,prey,95.62042154038451,100,33,17,0,0,7.8517878067042775,4.00268043508839,2.7546996240785275,6.282961476456947,2.700702567307502,fight,-29.1
1,f92cca06-15c2-42e5-943f-bc6fcbdbacba,Agent_39,prey,97.98154575842754,100,0,7,0,0,3.4319980471199183,4.076729874233108,2.026630874777137,3.18530652227406,5.076940874213526,reproduce,-20.1
1,81e61dce-bde2-4d95-864b-8808d4c66cd7,Agent_40,prey,94.705823032923,100,21,44,0,0,7.668218322743477,1.0,8.905335313097176,7.52053400400942,1.1763717215383398,reproduce,-29.1
1,7c8028a0-4d42-455f-a5bc-7939ff16623d,Agent_41,prey,98.98704905513776,100,30,20,0,0,5.175934983465098,9.044476882630722,6.433439814589802,4.44097770408509,4.935245275688776,eat,-4.1
1,1d73fbf3-2c68-42d3-ad85-5e70085af235,Agent_42,prey,98.59676234421599,100,48,44,0,0,1.723638650261946,7.942686532389396,2.6913306759654323,6.977408332587731,3.317915924838047,eat,-5.1
1,dcd1d153-75cb-4da7-8f90-d220ed90d118,Agent_43,prey,98.779995126427,100,10,23,0,0,4.630320193578891,5.218075899066856,7.734435158102645,4.894544454794452,3.8999756321349652,fight,-9.1
1,f214441b-dff4-4fde-857d-f968332ecbcd,Agent_44,prey,97.95528836410196,100,22,36,0,0,5.961974372972809,5.35690672356676,1.5492404535559017,7.844961582621502,6.592147273503272,eat,-24.1
1,048dd555-5a47-440c-bc16-8a2faaac946b,Agent_45,prey,99.10867126250542,100,0,4,0,0,6.0427973883102535,6.105985741386555,3.260870847275588,6.4899694177762575,7.771678156263555,eat,-14.1
1,c678ab47-d14b-47dc-8dce-8e9c4ac67599,Agent_46,prey,100.0,100,6,41,0,0,5.995247615307272,8.818305218100308,4.79455915369149,3.9769261462846117,10.0,reproduce,-20.1
1,ebe11f72-8fbf-43be-beb0-15ab3532df95,Agent_47,prey,100.0,100,32,7,0,0,2.6796288050627295,5.532323434713353,5.133214610240161,9.478336285717308,1.0,reproduce,0.9
1,5cba47c9-d33a-47b8-b13e-15445a303785,Agent_48,prey,99.0921014149248,100,28,9,0,0,4.682629045321896,2.9174623846912997,4.54364532338634,3.2913812552535813,7.730253537311975,fight,-19.1
1,6c8542f0-8ea9-4295-b3a4-50f371b451c3,Agent_49,prey,100.0,100,34,45,0,0,3.9104313490984017,4.793718720721943,7.045650795367669,7.314073129418162,10.0,eat,5.9
2,e498e98b-aff2-4976-85bf-c9186529647c,Agent_0,prey,98.69746104195211,100,1,7,0,0,9.046779740399158,2.326478561070777,3.1579632530355624,4.646340663676744,7.82910173658686,move,-19.1
2,c548a58e-312e-4dde-af3a-91c940d92f11,Agent_1,prey,97.85177886218753,100,24,47,0,0,4.973944605531949,3.6099440478726876,6.238083410987468,6.433823153109024,6.419631436979204,move,-19.1
2,40fe9402-aacd-41a1-aab7-34da52f438e7,Agent_2,prey,100.0,100,5,17,0,0,5.377892505606084,4.814651683647055,2.8102477077467456,8.868608356271714,3.759246428836626,fight,0.9
2,0a83d251-52cd-412d-9921-9a124775fc9f,Agent_3,prey,98.26655226311647,100,37,46,0,0,3.8325376175028887,4.510485014120007,1.9865690593035148,7.409745446294487,8.073946959018281,move,-29.1
2,cc394cb4-65a9-4877-ab0c-5a92ce094780,Agent_4,prey,99.17604601795883,100,22,19,0,0,7.541371754545349,8.358644606763518,2.5336115199190257,5.374790594723688,7.253486726529427,reproduce,-9.1
2,c83a96b8-2267-49d3-84f2-5fc7ca4a3248,Agent_5,prey,97.75215503850087,100,44,38,0,0,4.671962217735507,1.1278005484336089,7.963539018990815,2.4848978650399642,3.0835539646180345,reproduce,-10.600000000000001
2,29d7d0f0-461a-4f9f-9252-ce5f5ba818ad,Agent_6,prey,100.0,100,28,6,0,0,4.615585171931725,9.280952321500079,7.502992388260906,5.753287130678061,9.08781363809249,eat,5.9
2,a8015a91-3adc-4e59-8c19-62af0e062d7f,Agent_7,prey,99.6675029593686,100,40,29,0,0,1.6069893719228128,3.2092098800983093,6.726989518301055,5.327422880713203,8.891676531228715,move,-9.1
2,12916c1d-fb2b-4cdf-a4d9-7a98fe1b20dc,Agent_8,prey,96.03069269731347,100,5,18,0,0,1.0,7.902939147069528,5.357570831306671,5.345608236528471,3.3844878288557947,eat,-14.1
2,95ea809e-b199-4bda-90e1-c41ce2545387,Agent_9,prey,98.53168958754142,100,44,14,0,0,7.046801207925492,4.191546760670831,5.504978645573171,4.85211986238084,5.105631958471403,fight,-9.1
2,29955ffb-af22-4ad6-97c1-2d6e5f66b8fb,Agent_10,prey,92.90438487897678,100,41,3,0,0,3.768674875287598,4.061874382087229,2.633291295024535,1.0,2.2026207461283285,eat,-25.1
2,23a5efcc-91c7-401d-8be1-2d3198ecce80,Agent_11,prey,93.94639611194418,100,39,23,0,0,6.110019578966024,3.344917311749692,6.597612544753199,7.0348300406491635,3.2737734577157473,fight,-29.1
2,cec6792b-221d-498f-8d5a-9bfe5e12c3ed,Agent_12,prey,95.28998192387284,100,26,30,0,0,4.807527097129498,7.941099154897417,1.0,4.091154844683658,4.766646582080946,fight,-29.1
2,f1be80c2-8d93-41f7-84e6-99dc9aa1161a,Agent_13,prey,100.0,100,19,17,0,0,2.925823788981513,3.6165482939802183,7.87329793951314,1.0,2.1926518127000696,reproduce,0.9
2,5606e825-347e-426e-9469-47c8b1ab4f05,Agent_14,prey,100.0,100,37,43,0,0,3.649683720473285,1.2655210791621156,5.633333231348991,5.378824690112688,8.460002896397732,move,0.9
2,a5008062-f25c-4820-837f-f8aad12b22fe,Agent_15,prey,100.0,100,13,3,0,0,1.968873550011185,4.391695424713744,2.810231454807173,7.738763787401495,9.775232612405874,fight,0.9
2,dd794e2f-cd5c-434e-bca5-3dde590797fd,Agent_16,prey,100.0,100,12,6,0,0,5.714906022984008,4.546690923770085,1.8663265005187024,7.610884532370029,1.4690082558727706,fight,0.9
2,334d021f-bb3e-4966-80f9-95f74c221db8,Agent_17,prey,94.55419223710467,100,23,22,0,0,4.982848274227154,7.514477955442016,4.062303880702486,4.298784751367035,3.9491024856718746,eat,-24.1
2,f8207d52-4551-440f-a2f5-e9570b87dd0f,Agent_18,prey,98.11280023168554,100,7,41,0,0,4.923547777412161,4.87796216394041,4.405862273232659,4.194853898052366,3.7093341056184292,reproduce,-9.1
2,b736a19e-2613-4575-be22-49d319f3e74d,Agent_19,prey,96.4376111700357,100,26,11,0,0,8.851280670069343,3.628869376028567,6.521924584428628,4.568398996927786,6.041790188928546,fight,-29.1
2,e2578699-d000-419e-a84c-bbafe5b24e35,Agent_20,prey,100.0,100,12,24,0,0,1.0,4.730691170075497,8.531293903300382,7.27736508609744,5.907966706495643,fight,0.9
2,fe4edd2f-c7fd-4b0e-b837-e10d880a8001,Agent_21,prey,96.22755535850999,100,10,45,0,0,8.152696897657894,9.067393203823054,6.0002358411593,8.350954695304543,3.964088573615972,move,-20.6
2,3754fc6f-7ad3-4e03-b997-dcb546efd913,Agent_22,prey,97.28282286160723,100,7,36,0,0,9.31724632989775,6.073358704755677,4.739301615265925,6.046550687881679,5.471371436012025,reproduce,-19.1
2,502ef0ee-7759-4aec-9858-cde4f403ce21,Agent_23,prey,100.0,100,15,47,0,0,3.545864692829449,4.660874593647081,1.0,4.123457487435815,4.836441740409537,reproduce,0.9
2,33574248-2acb-47f8-a016-c47c821538f2,Agent_24,prey,100.0,100,21,15,0,0,1.7419709388197282,7.126812028138587,6.285070855548163,3.4096080711062218,6.091358179091861,reproduce,0.9
2,657a5711-a9f8-480f-8889-0a27937a78a8,Agent_25,prey,96.99802267251873,100,39,4,0,0,3.1187360484724276,3.34799725394808,8.87092657262872,1.0,6.664469636131944,fight,-29.1
2,1e5c2f6f-3a09-44f1-9fbf-1040012e9c9c,Agent_26,prey,98.22235114471806,100,49,3,0,0,4.693455138535114,3.2623097427368957,2.25983102777623,4.305491023110319,4.074503815726924,fight,-9.1
2,52c8201f-997c-45c6-8f7c-3878a95048dc,Agent_27,prey,100.0,100,13,37,0,0,5.422003891805031,3.1749769157400176,4.989596508895114,4.228508329117591,2.3116430898687157,eat,5.9
2,41f46596-c251-4b40-a02d-9b8de5731bd7,Agent_28,prey,94.17677839038878,100,23,34,0,0,3.051666491645683,8.843746086145627,4.804694828435347,4.4052573181546535,3.529753767098648,reproduce,-29.1
2,729c3d2c-b51b-49ac-8cd5-7945876914cd,Agent_29,prey,100.0,100,40,18,0,0,8.099374428625865,3.7600962738652073,2.4457433652958427,3.6670356332270306,4.912614352527155,eat,5.9
2,fcf22059-8353-4a61-bc0f-e487526143cb,Agent_30,prey,97.0801063679054,100,32,15,0,0,9.847689383275345,4.126970443368897,6.980990544308397,5.3210392248891,5.328170188648635,reproduce,-20.6
2,4ef149e7-f6fd-44ed-ab4d-a779ab580214,Agent_31,prey,95.55791597992906,100,35,28,0,0,7.420872822784009,4.149256389611827,3.1838650253146703,7.7108439277490355,2.5965266332151407,move,-19.1
2,77e68bee-358b-4c91-afbc-0194f184267c,Agent_32,prey,98.8554733145117,100,48,14,0,0,5.884572739222118,3.8702172566656925,7.057861814779571,3.98317281721549,6.184911048372382,move,-9.1
2,91bb76c8-51a9-4f21-9a90-54ebcfc296a1,Agent_33,prey,93.93165201043183,100,45,26,0,0,6.790056418319299,6.764588919220492,2.6280883578044185,1.0,3.2573911227020376,reproduce,-29.1
