step,agent_id,agent_name,species_id,health,energy,position_x,position_y,generation,age,speed,intelligence,aggression,cooperation,pollution_tolerance,action,reward
0,3ef4d822-9301-4baf-a544-fdd8cce3f4c2,Agent_25,prey_25,100,100.0,8,19,0,0,1.1065549159445571,9.605653224229773,1.6004742424028509,7.8339024553341865,9.371252066330566,eat,0
0,a910225d-610e-4e78-8375-81ab22eb7d47,Agent_26,prey_26,100,100.0,5,36,0,0,9.449759344035026,7.6784290641293405,6.245594528052669,9.812655163728017,2.207191167645495,eat,0
0,d1681645-9dce-411a-87f3-20290f655a1e,Agent_27,prey_27,100,100.0,3,91,0,0,7.454048913209966,8.022218865980253,3.958958949391385,5.256410348954785,7.065030306383199,rest,0
0,21462b43-945c-4219-9e30-0574ff07914f,Agent_28,prey_28,100,100.0,9,22,0,0,4.478175929935739,3.6157531202322666,2.973317267064698,6.326281397591333,4.933356396715961,eat,0
0,1fe80edc-d4c0-46e1-b7d0-a970804ec00e,Agent_29,prey_29,100,99.89173994648887,4,21,0,0,1.082600535111244,1.8262933713366443,4.6727246974088406,4.351540910666586,6.258373649372714,move,2
0,4b14d699-9f11-41a8-8bdf-cc8700fb4c24,Agent_30,prey_30,100,99.34114567173052,25,78,0,0,6.588543282694864,3.9491946688552537,3.8170952335573216,5.028322683468189,7.206815847133962,move,-5
0,05a221ff-bc74-4c58-8a2f-bcbab4b40e4e,Agent_31,prey_31,100,100.0,19,73,0,0,7.6157613537027595,3.003554681538599,8.545468793858815,3.237859266547148,7.399118063450487,rest,0
0,a2ff5a56-03b1-465e-ad94-778d855085ca,Agent_32,prey_32,100,99.01654992823364,35,67,0,0,9.83450071766362,8.739019849176458,2.3097382611121144,9.428512203421006,2.3903744365944326,move,2
0,ba7092d5-8279-4a85-b3f0-ba13f5f3aefc,Agent_33,prey_33,100,99.56286136876656,14,22,0,0,4.371386312334316,1.8490554853921932,8.64256432494411,4.039630896661422,9.321903214142784,move,-3
0,035e98db-68e5-4a80-91f8-abb4f4017b08,Agent_34,prey_34,100,100.0,48,26,0,0,7.253917782616881,5.7947259112779514,3.120410230123322,8.589252321512863,2.1391342673448044,eat,0
0,910104cb-a184-40db-ac90-8f50904866c2,Agent_35,prey_35,100,100.0,7,20,0,0,1.9533559115449721,6.414680038294258,6.504398635624369,9.639059232896319,5.607319038537857,eat,0
0,a7c5a73e-5dea-4059-92d3-06e3034629ea,Agent_36,prey_36,100,99.19001637669687,47,41,0,0,8.099836233031308,1.6212712228555881,2.2594479604468223,4.1451897459480485,7.6329722161857605,move,-3
0,a5fcca65-7182-4015-8e54-0973e9e8cd29,Agent_37,prey_37,100,100.0,31,65,0,0,4.000894142998915,7.61910034460895,4.745558537069973,4.4709660993257625,5.198001391210344,eat,0
0,e5343c09-0154-4fc9-bb06-45dc004e8750,Agent_38,prey_38,100,100.0,2,2,0,0,1.5948830573329051,2.865080108683249,1.1607216218547183,6.581624072841283,6.633828235422784,rest,0
0,9f3071b4-2461-40b0-9b2c-5560ff1429e0,Agent_39,prey_39,100,100.0,27,72,0,0,7.198419728569113,3.343049833247436,7.087531544202731,2.0676129679101893,2.6450576573850086,eat,0
0,141a2584-d4ed-4487-b720-fd149ea13678,Agent_40,prey_40,100,99.8806460787809,8,8,0,0,1.1935392121910169,6.9646343326076705,1.9673184004542352,9.909987626310995,3.053802567041584,move,-3
0,8c3fabd7-2f30-4ec8-b7e3-cee08ecc139e,Agent_41,prey_41,100,99.00362011551344,17,35,0,0,9.963798844865636,3.6745859249660624,7.46277310135179,9.960902409389005,5.4577146505872065,move,-5
0,60833c88-640b-499c-936a-70db3b80bf99,Agent_42,prey_42,100,100.0,10,0,0,0,2.5877365347683603,2.701017683156872,9.997876608474328,4.064570487462409,3.278767601191045,rest,0
0,24935b60-4b24-495f-9d64-1c1a8284fe3a,Agent_43,prey_43,100,100.0,28,5,0,0,6.5805389199230335,3.1266235554479502,4.2119769187466245,8.722699533598956,4.208195938034852,eat,0
0,191445c3-68ea-4e4c-b1d3-e821df8f7e40,Agent_44,prey_44,100,100.0,18,64,0,0,7.789907413845853,3.7943612229436896,1.3709503095473807,4.616367735191224,4.869849970281894,rest,0
0,3205b841-efa8-480e-a161-4494e373e74f,Agent_45,prey_45,100,99.08657237770787,8,85,0,0,9.134276222921358,4.553371780765392,5.563491537786792,6.712137144407109,1.4810849732560631,move,-5
0,a4a9e162-0e05-4f0c-99a6-4b6cb198d0c3,Agent_46,prey_46,100,100.0,7,3,0,0,8.825586457413326,6.60197166927063,5.847122427654223,8.670221801493113,6.117836434705981,eat,0
0,6732596a-d486-4161-9d4d-844db48f393f,Agent_47,prey_47,100,100.0,11,14,0,0,2.2972499570992673,2.378866464692225,5.6742320742763,1.4552820843190775,7.806575289227669,rest,0
0,16af535e-e8bb-448f-95fa-6168f6f99afb,Agent_48,prey_48,100,99.22508904311736,26,50,0,0,7.749109568826341,8.304998946058328,1.0829029198070428,9.668697056723648,8.601115232189311,move,-5
0,21a05da6-d1c3-45ab-ac89-94219b9bdeac,Agent_49,prey_49,100,99.12576406081963,28,45,0,0,8.742359391803705,9.35110449540625,8.233906448319134,9.363858410924504,7.308019744505981,move,-5
0,909c6b04-cd58-4874-9394-968e8ac1ba89,Agent_50,prey_50,100,100.0,10,13,0,0,6.249170678812193,1.1637969557338708,3.65093623091553,1.0268270409424909,1.5588301040559607,rest,0
0,e9bedf2e-13b0-41b1-acfb-50c67c50fbd2,Agent_51,prey_51,100,100.0,32,4,0,0,5.860177180406715,1.6871152523915547,3.5353241839117047,2.4312491256153064,6.243678980073177,rest,0
0,8a149c71-7954-4538-9653-a8552cfb0c74,Agent_52,prey_52,100,99.27156206413486,14,23,0,0,7.284379358651479,7.593241462586785,4.7566579508103635,5.022670153094709,8.938354377768771,move,-3
0,cbdf9235-3094-40cc-b0ba-70f50f0507bf,Agent_53,prey_53,100,99.2342411491953,26,76,0,0,7.657588508047068,5.598153676690325,2.9480634431826243,1.5242852760301813,5.613712006349795,move,-5
0,d7fe2702-d2c0-4354-b742-c778c08b098f,Agent_54,prey_54,100,100.0,25,30,0,0,8.43211944343896,5.413932750355621,9.667074496661819,2.9346740390060932,6.917469280895903,eat,0
0,0c7cffb1-63e2-435f-8184-b2372716213e,Agent_55,prey_55,100,99.2884146706521,13,89,0,0,7.1158532934789145,4.950643380412963,7.822585023529146,6.8738103371303545,9.295481793702697,move,-5
0,33d59453-8d77-415e-b243-4ed715eef96a,Agent_56,prey_56,100,99.50710893725665,11,65,0,0,4.928910627433542,7.033477302136073,5.704355457123689,5.123977048759617,8.526980717680338,move,-3
0,860de817-c103-45de-874c-e5baca5c37f2,Agent_57,prey_57,100,99.49027889865152,17,1,0,0,5.09721101348477,8.999337517627392,5.416609805011925,6.526052750600087,8.041514324439941,move,2
0,b8733c89-30f1-431f-add9-742cea60d60f,Agent_58,prey_58,100,100.0,33,28,0,0,1.1907009075422257,9.503898807435327,6.466007374777403,1.6259606426546835,6.0691341250846875,rest,0
0,069617db-b630-40c9-bf85-bf422e073fe0,Agent_59,prey_59,100,100.0,47,49,0,0,9.775939462079673,7.856128208203955,9.754890632666696,3.706239752750975,8.752680132358691,rest,0
0,f57e66a0-28e3-4015-8fa8-a2cac1c5e41d,Agent_60,prey_60,100,100.0,14,99,0,0,1.802957800731578,7.739818091977789,2.2551626384797263,4.332160684476319,1.9412017581528414,rest,0
0,4f756ac7-a926-4a15-b51b-b6c4641f8eda,Agent_61,prey_61,100,99.19979817668028,41,58,0,0,8.002018233197212,5.164191678310374,4.446063317966727,8.949832178987178,5.4902525860000875,move,2
0,9cba8b55-ceeb-46a3-a25f-eebb98f88b12,Agent_62,prey_62,100,99.75477271330067,4,56,0,0,2.4522728669932787,5.762360608027322,8.029496848496615,5.808608038683245,6.094583399204339,move,-5
0,924a0d76-561e-444d-8866-24d2115c087e,Agent_63,prey_63,100,99.73704493760816,42,28,0,0,2.62955062391838,2.5728332151486297,1.4483136493611046,6.138414482055006,4.337367939382716,move,2
0,fc92a232-6efd-48e8-bb01-1773476ad8f8,Agent_64,prey_64,100,100.0,38,9,0,0,6.366639735670281,3.78310736633542,5.9030558148035555,8.553165757178844,4.7157997872585575,rest,0
0,5f4e376b-0295-41e9-bc1c-7a728d7cdb76,Agent_65,prey_65,100,99.84471328053782,48,90,0,0,1.552867194621871,9.426262620680125,2.7131902334588,4.170299622489125,5.7053163686012835,move,-5
0,553c36e1-ebf9-40a3-b741-a9f60aaea4a3,Agent_66,prey_66,100,100.0,21,4,0,0,3.285381605530734,5.174780881518242,9.157802022081066,8.133645958884992,5.7556179486404435,eat,0
0,6cbcdf39-ba71-4af5-9f8f-6bf30c698830,Agent_67,prey_67,100,100.0,15,52,0,0,1.952160432074423,4.214466742882484,8.689695646588234,8.910692811325145,9.999202219824529,eat,0
0,b858ff8d-56a8-4480-bd6b-8d0b7ca6a25a,Agent_68,prey_68,100,100.0,15,40,0,0,6.5615698171498265,4.466022092010542,1.2768518202657313,2.2283085485734935,8.30489935419001,eat,0
0,25f44804-6397-4c51-a466-67379c04fe50,Agent_69,prey_69,100,100.0,9,76,0,0,1.0974160930146115,4.790925604499245,1.2940692206211986,9.490072163590643,3.132036371817521,eat,0
0,473af7a4-b8c4-4485-9ce2-7a36b27dfe61,Agent_70,prey_70,100,100.0,16,14,0,0,8.235738725688122,2.4259241343262126,7.993128126843851,3.2176397583831524,6.117915342511834,eat,0
0,210f28fa-f173-445c-90a8-a54ec55ba1f6,Agent_71,prey_71,100,99.89481941059181,8,63,0,0,1.051805894081967,6.513528557205101,4.4423536553467535,7.822175111884577,4.296162200034232,move,-3
0,e5f2a26f-6585-4886-98b2-cd2e88243387,Agent_72,prey_72,100,99.13661203457598,46,20,0,0,8.633879654240223,8.183711734550048,4.8338448100237,8.397546271493528,4.981360660373584,move,-3
0,b1993241-0cb4-428b-96ad-aa91bb783163,Agent_73,prey_73,100,99.5702764104867,21,23,0,0,4.297235895133061,2.273702995612649,7.192658948500343,6.981847021864008,4.678203876819421,move,-3
0,6035052b-ee48-441a-8d9a-e0fb62c1c8a6,Agent_74,prey_74,100,100.0,19,57,0,0,3.615435320066114,3.1906601449941876,4.384456757735466,2.387217962190886,9.517792684877907,eat,0
0,7f2e08d2-8545-411e-9308-c82f5200f7fd,Agent_75,prey_75,100,100.0,18,68,0,0,2.9506794768170588,6.140997263705877,2.5139623696598363,5.768582983401993,1.966994944246672,eat,0
0,953be5ca-a7c6-4f85-9cb8-4aa2889a3e69,Agent_76,prey_76,100,100.0,4,24,0,0,8.707190508756781,2.115333904240784,7.9401047152168225,8.060176777331773,4.373720109136857,eat,0
0,47f87513-b417-4cf6-8a02-cf05adf61629,Agent_77,prey_77,100,100.0,33,98,0,0,7.439286073504967,8.764171811766424,1.0257405397184907,6.575298541550582,8.150818482195548,rest,0
0,4660bde1-8960-4858-ac21-c385e0a2f70b,Agent_78,prey_78,100,100.0,46,44,0,0,3.972284946043763,1.3267693359573465,9.583427238444118,5.5668416184824245,7.303713483877047,eat,0
0,18b6f7ae-939d-46e1-93a9-e98f547613fe,Agent_79,prey_79,100,99.38706313476965,34,44,0,0,6.129368652303464,5.6215975463381405,6.324601374360914,4.610111959276248,8.878946702834863,move,-3
0,2dc43fc6-53f9-4b6d-a259-d4e78219a8fd,Agent_80,prey_80,100,100.0,21,94,0,0,4.4852631334513315,2.577358665914275,3.536386421856802,5.57458536613165,6.883891997181416,eat,0
0,8cd35706-b978-4699-8c1b-c724e1d0143b,Agent_81,prey_81,100,100.0,37,71,0,0,1.247982889692684,3.99648724941589,4.851075351239286,2.6554562879187955,5.380205377769324,eat,0
0,00144349-789a-45c1-9f3e-ca1011878ef1,Agent_82,prey_82,100,100.0,30,41,0,0,1.5258141773912304,5.945347598483333,4.760252723938901,4.231548892845547,2.2712430039117053,rest,0
0,0ae5561b-463a-4fd3-af5e-d2c765fa1df8,Agent_83,prey_83,100,100.0,48,84,0,0,1.4492725464011456,3.8273690662035014,9.066413646306758,2.0566619927451737,3.599370513290261,eat,0
0,f88d7532-aac9-47a6-ace6-22f0a4e3121f,Agent_84,prey_84,100,100.0,8,55,0,0,9.097711080999813,9.580607227006425,7.346080579041526,2.032644147434902,5.879935058636202,eat,0
0,c59e83d0-05b4-4f6f-a23f-1a82a8b2e966,Agent_85,prey_85,100,100.0,8,20,0,0,5.314634458061932,9.771476555475692,5.386080740138057,4.092467056730603,6.500078913329012,rest,0
0,c5bd4a6f-c3b6-425d-90ba-76109b0baf00,Agent_86,prey_86,100,100.0,5,61,0,0,8.162853666791289,4.218231494295955,8.30992900938184,2.603632033460573,7.281279876421786,eat,0
0,86d6bc8c-7fd7-4c46-962a-c9eca5786a1c,Agent_87,prey_87,100,100.0,17,26,0,0,7.61821446786847,3.6030544296633797,8.048494751461119,9.708409411810768,6.130136722571951,rest,0
0,7359491b-c49f-41ce-b2b4-e1fa68fb9c1d,Agent_88,prey_88,100,100.0,49,67,0,0,5.315392786081533,3.666059758114796,1.9181975814558392,2.106392994607361,1.4099105879162332,rest,0
0,0d82a27e-0e0e-44f8-8d19-a70428d7a61e,Agent_89,prey_89,100,100.0,28,46,0,0,7.89870265953983,9.682350533606101,4.811708616388916,7.421848202246636,7.705892151409253,rest,0
0,e95ca1cb-f3e5-4e3a-b636-815b4f03082c,Agent_90,prey_90,100,100.0,26,96,0,0,5.8233111851623125,9.751219043987707,9.87810782733348,5.8827611535586,4.658973715750639,eat,0
0,587b70ae-4868-4e0e-b635-7f5832bbdc23,Agent_91,prey_91,100,99.36498160650571,31,98,0,0,6.3501839349429305,9.463153181486332,3.7048352900434245,9.825831062347905,7.78359467928199,move,-5
0,2c333c49-057d-41f3-b83b-5e4408f5ff57,Agent_92,prey_92,100,99.55329733459845,23,82,0,0,4.467026654015482,9.943677333502963,6.052033118245111,6.270934832728593,2.076914468540871,move,-3
0,0840666b-6826-434c-a43a-3ae3150d401b,Agent_93,prey_93,100,100.0,12,74,0,0,6.758203044383365,9.248604478043276,1.4356843619549258,3.1412951844630492,9.37348986740654,eat,0
0,43e6dbfb-5efa-48fc-a4cb-7a14e61726d6,Agent_94,prey_94,100,100.0,6,36,0,0,8.92409055057372,1.3907694389540612,5.966939167754262,6.68994102805939,8.824387517085908,eat,0
0,feaebbea-94ed-4132-be90-7cfd17e3c8fa,Agent_95,prey_95,100,100.0,28,16,0,0,3.198621447751051,7.338701976290056,7.745471543106379,3.5009971346200572,5.561586405774123,eat,0
0,6408c66b-55fc-4f6a-b863-c71cfda3ce63,Agent_96,prey_96,100,100.0,10,10,0,0,6.930573284733157,3.743675850118827,3.0558371354600666,7.136609936474104,5.333603213376639,rest,0
0,f0f6adab-89b8-4f23-b022-fadb8e787a8b,Agent_97,prey_97,100,99.63780282782663,47,78,0,0,3.6219717217336633,6.060623463090253,3.6577113668435715,8.005989642182861,6.3943805912864065,move,-5
0,88ec783f-dd77-432d-be2d-8c48a3e23946,Agent_98,prey_98,100,99.30171892271436,48,19,0,0,6.982810772856364,6.54408664983166,6.5788742586725455,4.054296966851329,3.408511714680211,move,-5
0,770ac25f-281d-4537-bd1e-7f45e44df9ef,Agent_99,prey_99,100,100.0,21,82,0,0,5.069262849840017,8.906748750409957,6.5531938616854255,5.200220086868082,1.7435004380188779,rest,0
1,fa99c077-4687-40f3-9593-c393619682b9,Agent_0,prey_0,100,99.63202846730108,23,61,0,1,3.6797153269891103,1.71934985386279,7.717503231747443,9.97971782432748,6.453444031833537,rest,0
1,6174a7c7-c525-4966-b73c-4d80190bbb71,Agent_1,prey_1,100,98.43960284296557,16,63,0,1,7.801985785172147,3.874937341572597,4.197775472248009,6.2308743667577335,2.7540688335784163,move,-3
1,3463ada3-49cf-4a5d-84e4-0b7a3b151f89,Agent_2,prey_2,100,98.94778595248602,48,39,0,1,5.261070237569891,2.104104714618043,9.365093004568545,9.085091366528811,8.232495796381583,move,-5
1,b0eaee11-5984-4bf0-9aaa-8dcebfe4a46a,Agent_3,prey_3,100,99.16286767088036,15,20,0,1,8.371323291196397,1.824996186087743,7.246608289327175,4.854507281206052,1.8697355883536613,move,2
1,7a4fa2e5-8786-4a1b-9b28-7d934bb7ddd6,Agent_4,prey_4,100,100.0,17,8,0,1,9.127522174128702,8.130611812099534,7.1526692714520435,7.479480204059639,3.377060348393758,rest,0
1,3466df7b-e433-43f3-8148-4de1a0e892a9,Agent_5,prey_5,100,100.0,34,72,0,1,9.289084609425014,5.705994656018094,2.5725148107027342,6.608513674765814,9.906386487005792,eat,0
1,7d1bd76c-eca2-490d-b381-176ed4f18a4e,Agent_6,prey_6,100,100.0,13,69,0,1,4.476232970906352,2.528495770911802,3.752241493450699,8.709273604136209,7.5921363973244285,eat,0
1,427757b5-2187-40c4-b411-71a7f9b49d8b,Agent_7,prey_7,100,99.56371391171962,7,27,0,1,4.36286088280379,1.7584853190470637,5.544895478766053,4.921784447270783,8.88138166896988,rest,0
1,7d60aafc-401e-460f-8135-081aa3087cdf,Agent_8,prey_8,100,100.0,42,86,0,1,8.011852613141077,7.007857851090505,3.0244793149379285,9.251978590549093,3.3146674733022587,rest,0
1,1ad8cf34-8555-4b8d-98aa-5b4685aef10e,Agent_9,prey_9,100,100.0,17,95,0,1,3.100886659423199,1.7655393359187113,6.237008207100214,9.455856206596415,6.930499077830552,eat,0
1,c5b3b518-08fe-4cb6-95bc-a4dfab8218f1,Agent_10,prey_10,100,100.0,43,90,0,1,5.785889600848157,3.099834521653596,3.2326518103244415,4.183599940791082,8.435383123244108,rest,0
1,cbb9aa31-ea91-4026-8baa-6b88a533d4a6,Agent_11,prey_11,100,98.0192872679275,29,95,0,1,9.903563660362561,8.720580239762716,5.350857116257091,6.02414160517513,2.3630264852601046,move,-5
1,e82b4e6d-b7d3-42c5-8a46-5f56efe2c88d,Agent_12,prey_12,100,100.0,32,28,0,1,9.410595854876492,2.264879693243445,7.264351540423218,3.595075973993857,6.450747699557036,eat,0
1,9971357b-ea02-4fce-9f2c-3f8992830eb9,Agent_13,prey_13,100,99.44953414579678,44,42,0,1,5.504658542032187,2.061951858594579,8.16531688069442,4.046910458646048,8.833833320190228,rest,0
1,7a298d36-9fdc-452f-8ddb-2197e4ad5666,Agent_14,prey_14,100,98.62381323984661,39,63,0,1,6.880933800766962,6.131012570843495,4.142920904967228,7.468451980905728,1.0408632093851096,move,-5
1,5dd67fa4-89fe-46bf-b2bc-671e6543f780,Agent_15,prey_15,100,100.0,21,37,0,1,5.80543042027075,8.76794498787571,1.0895503991466349,9.769613468139049,1.9710381934739158,eat,0
1,6924f26f-936e-4f52-8811-738d2e0300c5,Agent_16,prey_16,100,100.0,8,92,0,1,1.2797252251355973,1.5961752894921002,9.603993696986166,4.26301030282143,9.323600768079675,eat,0
1,2a4fe111-4959-43c9-b852-deb171db8b95,Agent_17,prey_17,100,99.7547402744267,43,99,0,1,1.2262986278665249,2.5791814741489776,4.716993776887627,1.2080156164997042,6.993763725251493,move,0
1,565c9ec2-552a-428b-9a8b-8da93b3641c7,Agent_18,prey_18,100,100.0,20,19,0,1,8.73491122547856,1.9339792679078647,4.596071443018813,6.053898763305509,2.917637365923339,eat,0
1,c1ad27f4-3e0d-4f41-b7e1-63ccbf127f81,Agent_19,prey_19,100,99.3546771684504,31,89,0,1,6.453228315496091,7.416268746462981,8.184205442822726,1.0629087244782234,4.8575690500191,move,0
1,84f547ff-308d-443f-a67b-f00a6ee9f845,Agent_20,prey_20,100,99.73901624618941,39,31,0,1,2.6098375381059844,7.0155256045253775,8.671556505396913,2.8682912683890422,4.162558442119762,eat,0
1,56599ac6-2e55-48f0-abe5-567f526687d8,Agent_21,prey_21,100,100.0,28,41,0,1,5.653745740658254,1.088349168145566,6.023166534157784,3.2830213586993944,2.942378723599059,eat,0
1,98db1cd5-e588-4608-aac3-04f7bfd1a660,Agent_22,prey_22,100,99.55136877804213,22,47,0,1,4.486312219578675,1.7552354353645732,9.662865700496138,3.7473388336242928,5.374698122274374,eat,0
1,4eac61c3-69af-44f1-ac58-bc2c23a363a8,Agent_23,prey_23,100,99.30349760479298,7,18,0,1,6.965023952070202,9.019007889160566,2.32323625147163,9.49299940727246,7.203878460024771,rest,0
1,38824a6f-c4fb-4931-9d83-6e3c5b6abf22,Agent_24,prey_24,100,100.0,4,22,0,1,9.157364326575161,9.411216108552445,6.388470211008453,4.618926529757594,7.908041399416981,eat,0
1,3ef4d822-9301-4baf-a544-fdd8cce3f4c2,Agent_25,prey_25,100,100.0,8,19,0,1,1.1065549159445571,9.605653224229773,1.6004742424028509,7.8339024553341865,9.371252066330566,rest,0
1,a910225d-610e-4e78-8375-81ab22eb7d47,Agent_26,prey_26,100,100.0,5,36,0,1,9.449759344035026,7.6784290641293405,6.245594528052669,9.812655163728017,2.207191167645495,rest,0
1,d1681645-9dce-411a-87f3-20290f655a1e,Agent_27,prey_27,100,99.254595108679,4,91,0,1,7.454048913209966,8.022218865980253,3.958958949391385,5.256410348954785,7.065030306383199,move,-5
1,21462b43-945c-4219-9e30-0574ff07914f,Agent_28,prey_28,100,100.0,9,22,0,1,4.478175929935739,3.6157531202322666,2.973317267064698,6.326281397591333,4.933356396715961,eat,0
1,1fe80edc-d4c0-46e1-b7d0-a970804ec00e,Agent_29,prey_29,100,99.89173994648887,4,21,0,1,1.082600535111244,1.8262933713366443,4.6727246974088406,4.351540910666586,6.258373649372714,rest,0
1,4b14d699-9f11-41a8-8bdf-cc8700fb4c24,Agent_30,prey_30,100,98.68229134346103,24,78,0,1,6.588543282694864,3.9491946688552537,3.8170952335573216,5.028322683468189,7.206815847133962,move,-3
1,05a221ff-bc74-4c58-8a2f-bcbab4b40e4e,Agent_31,prey_31,100,100.0,19,73,0,1,7.6157613537027595,3.003554681538599,8.545468793858815,3.237859266547148,7.399118063450487,eat,0
1,a2ff5a56-03b1-465e-ad94-778d855085ca,Agent_32,prey_32,100,98.03309985646729,35,66,0,1,9.83450071766362,8.739019849176458,2.3097382611121144,9.428512203421006,2.3903744365944326,move,-3
1,ba7092d5-8279-4a85-b3f0-ba13f5f3aefc,Agent_33,prey_33,100,99.56286136876656,14,22,0,1,4.371386312334316,1.8490554853921932,8.64256432494411,4.039630896661422,9.321903214142784,rest,0
1,035e98db-68e5-4a80-91f8-abb4f4017b08,Agent_34,prey_34,100,99.2746082217383,47,26,0,1,7.253917782616881,5.7947259112779514,3.120410230123322,8.589252321512863,2.1391342673448044,move,-3
